picId,clientId,name,unidade,lat,lon,rodada_init_time,data_hora_observacao,temp_media_c,temp_min_c,temp_max_c,precipitacao_6h_media_mm,precipitacao_6h_max_mm,vento_medio_ms,vento_rajada_max_ms,pressao_mar_pa
26109,2314,USL_320066,USL,-21.587583,-54.25226,2026-08-31 06:00:00,2026-08-31 12:00:00,28.03,26.8,29.3,0.001,0.041,3.57,4.99,100906.8
26032,2314,USL_320084,USL,-21.68166,-54.15133,2026-08-31 06:00:00,2026-08-31 12:00:00,27.88,26.17,29.2,0.001,0.024,2.77,4.17,100882.8
15022,2314,USL_320121,USL,-21.515079,-54.267676,2026-08-31 06:00:00,2026-08-31 12:00:00,28.03,26.8,29.3,0.001,0.041,3.57,4.99,100906.8
23660,2314,USL_320145,USL,-21.494,-54.11643,2026-08-31 06:00:00,2026-08-31 12:00:00,27.2,26.19,28.7,0.001,0.015,3.4,4.13,100936.2
25294,2314,USL_320168,USL,-21.47298,-54.19065,2026-08-31 06:00:00,2026-08-31 12:00:00,28.03,26.8,29.3,0.001,0.041,3.57,4.99,100906.8
26033,2314,USL_320170,USL,-21.43475,-54.24102,2026-08-31 06:00:00,2026-08-31 12:00:00,28.03,26.8,29.3,0.001,0.041,3.57,4.99,100906.8
25869,2314,USL_320184,USL,-21.670113,-54.250594,2026-08-31 06:00:00,2026-08-31 12:00:00,27.88,26.17,29.2,0.001,0.024,2.77,4.17,100882.8
26024,2314,USL_320186,USL,-21.4114,-54.06578,2026-08-31 06:00:00,2026-08-31 12:00:00,27.2,26.19,28.7,0.001,0.015,3.4,4.13,100936.2
21679,2314,USL_320207,USL,-21.55336,-54.1816,2026-08-31 06:00:00,2026-08-31 12:00:00,28.03,26.8,29.3,0.001,0.041,3.57,4.99,100906.8
25619,2314,USL_320216,USL,-21.61851,-54.1514,2026-08-31 06:00:00,2026-08-31 12:00:00,28.03,26.8,29.3,0.001,0.041,3.57,4.99,100906.8
26059,2314,USL_320316,USL,-21.452001,-54.459914,2026-08-31 06:00:00,2026-08-31 12:00:00,28.82,27.81,30.3,0.001,0.014,3.15,4.88,100875.9
12696,2314,USL_320376,USL,-21.51258,-54.19062,2026-08-31 06:00:00,2026-08-31 12:00:00,28.03,26.8,29.3,0.001,0.041,3.57,4.99,100906.8
25901,2314,USL_320387,USL,-21.5575,-54.12006,2026-08-31 06:00:00,2026-08-31 12:00:00,27.2,26.19,28.7,0.001,0.015,3.4,4.13,100936.2
25471,2314,USL_320446,USL,-21.385063,-54.462821,2026-08-31 06:00:00,2026-08-31 12:00:00,28.82,27.81,30.3,0.001,0.014,3.15,4.88,100875.9
13292,2314,USL_328085,USL,-21.5895,-53.94953,2026-08-31 06:00:00,2026-08-31 12:00:00,27.2,26.19,28.7,0.001,0.015,3.4,4.13,100936.2
26063,2314,USL_328091,USL,-21.525018,-54.377292,2026-08-31 06:00:00,2026-08-31 12:00:00,28.82,27.81,30.3,0.001,0.014,3.15,4.88,100875.9
25686,2314,USL_328303,USL,-21.455197,-54.535363,2026-08-31 06:00:00,2026-08-31 12:00:00,28.82,27.81,30.3,0.001,0.014,3.15,4.88,100875.9
26034,2314,USL_328310,USL,-21.649536,-54.343751,2026-08-31 06:00:00,2026-08-31 12:00:00,27.88,26.17,29.2,0.001,0.024,2.77,4.17,100882.8
22420,2314,USL_328323,USL,-21.36944,-54.16345,2026-08-31 06:00:00,2026-08-31 12:00:00,27.4,25.45,29.16,0.001,0.008,3.07,3.81,100955.0
26129,2314,USL_328337,USL,-21.76589,-54.14717,2026-08-31 06:00:00,2026-08-31 12:00:00,27.88,26.17,29.2,0.001,0.024,2.77,4.17,100882.8
26031,2314,USL_328401,USL,-21.64684,-54.0103,2026-08-31 06:00:00,2026-08-31 12:00:00,27.59,25.88,28.71,0.001,0.028,3.23,4.34,100896.5
22764,2314,USL_328429,USL,-21.545,-54.02712,2026-08-31 06:00:00,2026-08-31 12:00:00,27.2,26.19,28.7,0.001,0.015,3.4,4.13,100936.2
25585,2314,USL_329350,USL,-21.724367751,-54.3079433,2026-08-31 06:00:00,2026-08-31 12:00:00,27.88,26.17,29.2,0.001,0.024,2.77,4.17,100882.8
25665,2314,UAE_440010,UAE,-17.66004,-52.3381,2026-08-31 12:00:00,2026-08-31 18:00:00,35.81,34.74,36.83,0.001,0.009,5.88,7.06,100771.1
11002,2314,UAE_440031,UAE,-17.72785,-52.40737,2026-08-31 12:00:00,2026-08-31 18:00:00,36.54,35.16,37.73,0.001,0.007,5.47,6.44,100712.9
26025,2314,UAE_440037,UAE,-17.51801,-52.28823,2026-08-31 12:00:00,2026-08-31 18:00:00,34.64,33.92,35.57,0.002,0.027,6.02,7.32,100836.6
26041,2314,UAE_440043,UAE,-17.6238,-52.46665,2026-08-31 12:00:00,2026-08-31 18:00:00,35.33,34.32,36.35,0.001,0.013,6.33,7.53,100799.4
26042,2314,UAE_440061,UAE,-17.52854,-52.22775,2026-08-31 12:00:00,2026-08-31 18:00:00,34.64,33.92,35.57,0.002,0.027,6.02,7.32,100836.6
26049,2314,UAE_440178,UAE,-17.37638,-52.50827,2026-08-31 12:00:00,2026-08-31 18:00:00,35.33,34.32,36.35,0.001,0.013,6.33,7.53,100799.4
16272,2314,UAE_440235,UAE,-17.65046,-51.86691,2026-08-31 12:00:00,2026-08-31 18:00:00,35.19,34.24,36.29,0.001,0.007,5.31,6.44,100788.9
25628,2314,UAE_440264,UAE,-17.5812,-52.36706,2026-08-31 12:00:00,2026-08-31 18:00:00,34.64,33.92,35.57,0.002,0.027,6.02,7.32,100836.6
26045,2314,UAE_440286,UAE,-17.74924,-51.94314,2026-08-31 12:00:00,2026-08-31 18:00:00,34.85,33.94,36.06,0.001,0.021,5.34,6.41,100796.5
26056,2314,UAE_440293,UAE,-17.57164,-52.29925,2026-08-31 12:00:00,2026-08-31 18:00:00,34.64,33.92,35.57,0.002,0.027,6.02,7.32,100836.6
25664,2314,UAE_448060,UAE,-17.39922,-52.3558,2026-08-31 12:00:00,2026-08-31 18:00:00,34.64,33.92,35.57,0.002,0.027,6.02,7.32,100836.6
26062,2314,UAE_449145,UAE,-17.44726,-52.96758,2026-08-31 12:00:00,2026-08-31 18:00:00,35.78,34.95,36.68,0.001,0.029,6.1,7.27,100770.2
25249,2314,UAE_449203,UAE,-17.26479,-52.96622,2026-08-31 12:00:00,2026-08-31 18:00:00,35.84,34.67,36.75,0.002,0.015,5.84,6.89,100794.9
26037,2314,UAT_420004,UAT,-17.73622,-53.3182,2026-08-31 12:00:00,2026-08-31 18:00:00,35.51,34.28,36.32,0.002,0.029,5.89,7.32,100769.8
26159,2314,UAT_420006,UAT,-17.6545937,-53.3175924,2026-08-31 12:00:00,2026-08-31 18:00:00,35.51,34.28,36.32,0.002,0.029,5.89,7.32,100769.8
26053,2314,UAT_420026,UAT,-17.66554,-53.27472,2026-08-31 12:00:00,2026-08-31 18:00:00,35.51,34.28,36.32,0.002,0.029,5.89,7.32,100769.8
25195,2314,UAT_420027,UAT,-17.89151,-53.19728,2026-08-31 12:00:00,2026-08-31 18:00:00,34.72,33.52,36.05,0.002,0.017,5.81,7.3,100769.8
26157,2314,UAT_420031,UAT,-17.59259,-53.31711,2026-08-31 12:00:00,2026-08-31 18:00:00,35.37,34.43,36.26,0.001,0.006,5.99,6.96,100786.5
26147,2314,UAT_420033,UAT,-17.50442,-53.3002,2026-08-31 12:00:00,2026-08-31 18:00:00,35.37,34.43,36.26,0.001,0.006,5.99,6.96,100786.5
19879,2314,UAT_420048,UAT,-17.95031,-53.34072,2026-08-31 12:00:00,2026-08-31 18:00:00,34.72,33.52,36.05,0.002,0.017,5.81,7.3,100769.8
26151,2314,UAT_420109,UAT,-17.53904,-53.50165,2026-08-31 12:00:00,2026-08-31 18:00:00,36.94,36.27,37.79,0.001,0.005,5.61,7.77,100710.0
26150,2314,UAT_420120,UAT,-17.6786,-53.41716,2026-08-31 12:00:00,2026-08-31 18:00:00,35.45,34.31,36.39,0.002,0.016,5.82,7.65,100781.2
26166,2314,UAT_420154,UAT,-17.41446,-53.34319,2026-08-31 12:00:00,2026-08-31 18:00:00,35.37,34.43,36.26,0.001,0.006,5.99,6.96,100786.5
25314,2314,UAT_428001,UAT,-17.74048,-53.44137,2026-08-31 12:00:00,2026-08-31 18:00:00,35.45,34.31,36.39,0.002,0.016,5.82,7.65,100781.2
25098,2314,UAT_428003,UAT,-17.78489,-53.38451,2026-08-31 12:00:00,2026-08-31 18:00:00,35.45,34.31,36.39,0.002,0.016,5.82,7.65,100781.2
22774,2314,UAT_428079,UAT,-17.89667,-53.59128,2026-08-31 12:00:00,2026-08-31 18:00:00,37.69,36.6,38.8,0.001,0.009,5.04,6.5,100603.5
26135,2314,UAT_429053,UAT,-17.75157,-53.24856,2026-08-31 12:00:00,2026-08-31 18:00:00,35.51,34.28,36.32,0.002,0.029,5.89,7.32,100769.8
26102,2314,UAT_429059,UAT,-17.97345,-53.17618,2026-08-31 12:00:00,2026-08-31 18:00:00,34.72,33.52,36.05,0.002,0.017,5.81,7.3,100769.8
25443,2314,UAT_429070,UAT,-17.8294,-53.23993,2026-08-31 12:00:00,2026-08-31 18:00:00,35.51,34.28,36.32,0.002,0.029,5.89,7.32,100769.8
26108,2314,UCP_120002,UCP,-22.414486,-52.173444,2026-08-31 12:00:00,2026-08-31 18:00:00,32.7,25.79,35.04,0.184,1.759,4.52,7.35,100516.3
25867,2314,UCP_120003,UCP,-22.15548,-51.93725,2026-08-31 12:00:00,2026-08-31 18:00:00,33.45,29.11,35.56,0.103,1.207,5.52,7.68,100539.9
26124,2314,UCP_120007,UCP,-22.43875,-52.099453,2026-08-31 12:00:00,2026-08-31 18:00:00,33.11,27.28,35.57,0.122,1.525,5.12,7.53,100514.8
26249,2314,UCP_120047,UCP,-22.448149,-52.220496,2026-08-31 12:00:00,2026-08-31 18:00:00,32.7,25.79,35.04,0.184,1.759,4.52,7.35,100516.3
26114,2314,UCP_120052,UCP,-22.469219,-52.084815,2026-08-31 12:00:00,2026-08-31 18:00:00,33.11,27.28,35.57,0.122,1.525,5.12,7.53,100514.8
13247,2314,UCP_120072,UCP,-22.34801,-52.26834,2026-08-31 12:00:00,2026-08-31 18:00:00,33.56,29.58,36.07,0.123,1.502,4.98,7.46,100522.6
25865,2314,UCP_120089,UCP,-22.0687,-51.9146,2026-08-31 12:00:00,2026-08-31 18:00:00,33.84,30.89,36.31,0.082,0.79,5.37,7.63,100534.3
26145,2314,UCP_120110,UCP,-22.35368,-52.35855,2026-08-31 12:00:00,2026-08-31 18:00:00,33.56,29.58,36.07,0.123,1.502,4.98,7.46,100522.6
26222,2314,UCP_120116,UCP,-22.561271,-52.187249,2026-08-31 12:00:00,2026-08-31 18:00:00,32.7,25.79,35.04,0.184,1.759,4.52,7.35,100516.3
25656,2314,UCP_120171,UCP,-22.306128,-52.200888,2026-08-31 12:00:00,2026-08-31 18:00:00,33.56,29.58,36.07,0.123,1.502,4.98,7.46,100522.6
25262,2314,UCP_120204,UCP,-22.2032,-52.33885,2026-08-31 12:00:00,2026-08-31 18:00:00,33.56,29.58,36.07,0.123,1.502,4.98,7.46,100522.6
25663,2314,UCP_120300,UCP,-22.22641,-52.09456,2026-08-31 12:00:00,2026-08-31 18:00:00,33.45,29.11,35.56,0.103,1.207,5.52,7.68,100539.9
26232,2314,UCP_120345,UCP,-22.470616,-52.162091,2026-08-31 12:00:00,2026-08-31 18:00:00,32.7,25.79,35.04,0.184,1.759,4.52,7.35,100516.3
26226,2314,UCP_120358,UCP,-22.376962,-52.180874,2026-08-31 12:00:00,2026-08-31 18:00:00,32.7,25.79,35.04,0.184,1.759,4.52,7.35,100516.3
22915,2314,UCP_120364,UCP,-22.13654,-52.34378,2026-08-31 12:00:00,2026-08-31 18:00:00,33.56,29.58,36.07,0.123,1.502,4.98,7.46,100522.6
19228,2314,UCP_120380,UCP,-22.272701,-52.176075,2026-08-31 12:00:00,2026-08-31 18:00:00,33.56,29.58,36.07,0.123,1.502,4.98,7.46,100522.6
26250,2314,UCP_120384,UCP,-22.289614,-52.25926,2026-08-31 12:00:00,2026-08-31 18:00:00,33.56,29.58,36.07,0.123,1.502,4.98,7.46,100522.6
26227,2314,UCP_120387,UCP,-22.3566,-52.5217,2026-08-31 12:00:00,2026-08-31 18:00:00,33.06,28.66,35.93,0.148,1.705,5.24,8.23,100492.5
19171,2314,UCP_120442,UCP,-22.21484,-52.43011,2026-08-31 12:00:00,2026-08-31 18:00:00,33.06,28.66,35.93,0.148,1.705,5.24,8.23,100492.5
16548,2314,UCP_120454,UCP,-22.35487,-52.119445,2026-08-31 12:00:00,2026-08-31 18:00:00,33.45,29.11,35.56,0.103,1.207,5.52,7.68,100539.9
26131,2314,UCP_120460,UCP,-22.278781,-52.237634,2026-08-31 12:00:00,2026-08-31 18:00:00,33.56,29.58,36.07,0.123,1.502,4.98,7.46,100522.6
26112,2314,UCP_120474,UCP,-22.09439,-52.14659,2026-08-31 12:00:00,2026-08-31 18:00:00,33.91,31.21,36.6,0.082,1.015,5.3,8.16,100503.8
25989,2314,UCP_120490,UCP,-22.32888,-52.56191,2026-08-31 12:00:00,2026-08-31 18:00:00,33.06,28.66,35.93,0.148,1.705,5.24,8.23,100492.5
26111,2314,UCP_128051,UCP,-22.28051,-52.06928,2026-08-31 12:00:00,2026-08-31 18:00:00,33.45,29.11,35.56,0.103,1.207,5.52,7.68,100539.9
26113,2314,UCP_129041,UCP,-22.44812,-52.45569,2026-08-31 12:00:00,2026-08-31 18:00:00,33.03,28.84,35.15,0.255,2.692,4.55,7.32,100491.1
26231,2314,UCP_129454,UCP,-22.0904,-52.04932,2026-08-31 12:00:00,2026-08-31 18:00:00,33.84,30.89,36.31,0.082,0.79,5.37,7.63,100534.3
25955,2314,UCP_129502,UCP,-22.11716,-52.28379,2026-08-31 12:00:00,2026-08-31 18:00:00,33.91,31.21,36.6,0.082,1.015,5.3,8.16,100503.8
25088,2314,UCP_129993,UCP,-22.397446,-52.106702,2026-08-31 12:00:00,2026-08-31 18:00:00,33.11,27.28,35.57,0.122,1.525,5.12,7.53,100514.8
26137,2314,UCR_430013,UCR,-18.439294,-53.194014,2026-08-31 12:00:00,2026-08-31 18:00:00,35.57,34.37,36.78,0.001,0.013,5.88,7.3,100690.6
26127,2314,UCR_430028,UCR,-18.620581,-53.076687,2026-08-31 12:00:00,2026-08-31 18:00:00,34.98,33.83,35.84,0.001,0.007,6.33,7.63,100734.7
25705,2314,UCR_430035,UCR,-18.367395,-53.19083,2026-08-31 12:00:00,2026-08-31 18:00:00,34.76,33.48,35.58,0.001,0.008,6.09,7.57,100755.4
25284,2314,UCR_430038,UCR,-18.395072,-53.130407,2026-08-31 12:00:00,2026-08-31 18:00:00,35.57,34.37,36.78,0.001,0.013,5.88,7.3,100690.6
16091,2314,UCR_430042,UCR,-18.35544,-53.30809,2026-08-31 12:00:00,2026-08-31 18:00:00,34.76,33.48,35.58,0.001,0.008,6.09,7.57,100755.4
26014,2314,UCR_430069,UCR,-18.476075,-53.259297,2026-08-31 12:00:00,2026-08-31 18:00:00,35.57,34.37,36.78,0.001,0.013,5.88,7.3,100690.6
26142,2314,UCR_430080,UCR,-18.5404,-53.309515,2026-08-31 12:00:00,2026-08-31 18:00:00,35.57,34.37,36.78,0.001,0.013,5.88,7.3,100690.6
26136,2314,UCR_430082,UCR,-18.726293,-53.295587,2026-08-31 12:00:00,2026-08-31 18:00:00,35.31,34.26,36.12,0.002,0.034,6.17,7.63,100697.9
26154,2314,UCR_430100,UCR,-18.72919,-53.23845,2026-08-31 12:00:00,2026-08-31 18:00:00,35.31,34.26,36.12,0.002,0.034,6.17,7.63,100697.9
11649,2314,UCR_430188,UCR,-18.442711,-53.328876,2026-08-31 12:00:00,2026-08-31 18:00:00,35.57,34.37,36.78,0.001,0.013,5.88,7.3,100690.6
26156,2314,UCR_430189,UCR,-18.457168,-53.454862,2026-08-31 12:00:00,2026-08-31 18:00:00,37.13,36.2,38.19,0.002,0.017,6.11,7.27,100630.0
11064,2314,UCR_430193,UCR,-18.455733,-53.109513,2026-08-31 12:00:00,2026-08-31 18:00:00,34.98,33.83,35.84,0.001,0.007,6.33,7.63,100734.7
14976,2314,UCR_430235,UCR,-18.51613,-53.04143,2026-08-31 12:00:00,2026-08-31 18:00:00,34.98,33.83,35.84,0.001,0.007,6.33,7.63,100734.7
26134,2314,UCR_430250,UCR,-18.602664,-53.195763,2026-08-31 12:00:00,2026-08-31 18:00:00,35.57,34.37,36.78,0.001,0.013,5.88,7.3,100690.6
26130,2314,UCR_430271,UCR,-18.54951,-53.08757,2026-08-31 12:00:00,2026-08-31 18:00:00,34.98,33.83,35.84,0.001,0.007,6.33,7.63,100734.7
26146,2314,UCR_430278,UCR,-18.37928,-52.99697,2026-08-31 12:00:00,2026-08-31 18:00:00,34.98,33.83,35.84,0.001,0.007,6.33,7.63,100734.7
25501,2314,UCR_430302,UCR,-18.511801,-53.216719,2026-08-31 12:00:00,2026-08-31 18:00:00,35.57,34.37,36.78,0.001,0.013,5.88,7.3,100690.6
14720,2314,UCR_430314,UCR,-18.92452,-53.062048,2026-08-31 12:00:00,2026-08-31 18:00:00,35.39,34.06,36.47,0.001,0.015,6.41,7.77,100684.5
26144,2314,UCR_439211,UCR,-18.78055,-53.17633,2026-08-31 12:00:00,2026-08-31 18:00:00,35.31,34.26,36.12,0.002,0.034,6.17,7.63,100697.9
13796,2314,UEL_310014,UEL,-21.8499,-54.21598,2026-08-31 12:00:00,2026-08-31 18:00:00,34.63,33.19,36.06,0.142,2.3,7.06,9.54,100470.3
25744,2314,UEL_310031,UEL,-21.87163,-54.079,2026-08-31 12:00:00,2026-08-31 18:00:00,34.6,32.93,35.71,0.107,1.421,7.05,8.93,100462.3
22923,2314,UEL_310102,UEL,-21.65768,-53.79838,2026-08-31 12:00:00,2026-08-31 18:00:00,34.55,33.05,35.94,0.135,1.831,6.8,9.99,100473.8
26104,2314,UEL_310165,UEL,-21.705631,-53.987955,2026-08-31 12:00:00,2026-08-31 18:00:00,34.6,32.93,35.71,0.107,1.421,7.05,8.93,100462.3
25717,2314,UEL_310210,UEL,-21.881881,-53.942005,2026-08-31 12:00:00,2026-08-31 18:00:00,34.12,32.14,35.62,0.142,1.55,6.9,9.29,100462.7
26035,2314,UEL_310240,UEL,-21.81814,-53.86253,2026-08-31 12:00:00,2026-08-31 18:00:00,34.55,33.05,35.94,0.135,1.831,6.8,9.99,100473.8
26065,2314,UEL_310268,UEL,-21.75892,-53.93119,2026-08-31 12:00:00,2026-08-31 18:00:00,34.6,32.93,35.71,0.107,1.421,7.05,8.93,100462.3
26155,2314,UEL_310405,UEL,-21.80317,-54.32009,2026-08-31 12:00:00,2026-08-31 18:00:00,34.63,33.19,36.06,0.142,2.3,7.06,9.54,100470.3
25352,2314,UEL_318346,UEL,-21.91083,-54.14432,2026-08-31 12:00:00,2026-08-31 18:00:00,34.43,31.87,35.77,0.137,2.442,6.93,8.72,100446.2
26132,2314,UEL_318401,UEL,-21.70617,-53.87426,2026-08-31 12:00:00,2026-08-31 18:00:00,34.55,33.05,35.94,0.135,1.831,6.8,9.99,100473.8
25317,2314,UEL_318908,UEL,-21.801336,-54.105838,2026-08-31 12:00:00,2026-08-31 18:00:00,34.6,32.93,35.71,0.107,1.421,7.05,8.93,100462.3
26158,2314,UEL_320315,UEL,-21.868826,-54.307646,2026-08-31 12:00:00,2026-08-31 18:00:00,34.63,33.19,36.06,0.142,2.3,7.06,9.54,100470.3
25370,2314,UMV_410036,UMV,-17.84905,-53.10391,2026-08-31 12:00:00,2026-08-31 18:00:00,35.29,34.47,36.19,0.001,0.015,6.03,6.96,100782.9
25948,2314,UMV_410047,UMV,-17.787364,-52.866477,2026-08-31 12:00:00,2026-08-31 18:00:00,35.53,34.63,36.66,0.001,0.015,6.19,7.12,100756.4
25349,2314,UMV_410050,UMV,-17.74627,-52.97339,2026-08-31 12:00:00,2026-08-31 18:00:00,35.29,34.47,36.19,0.001,0.015,6.03,6.96,100782.9
11770,2314,UMV_410052,UMV,-17.69711,-53.11632,2026-08-31 12:00:00,2026-08-31 18:00:00,35.29,34.47,36.19,0.001,0.015,6.03,6.96,100782.9
26055,2314,UMV_410060,UMV,-17.67181,-53.00486,2026-08-31 12:00:00,2026-08-31 18:00:00,35.29,34.47,36.19,0.001,0.015,6.03,6.96,100782.9
25362,2314,UMV_410149,UMV,-17.67942,-53.19193,2026-08-31 12:00:00,2026-08-31 18:00:00,35.51,34.28,36.32,0.002,0.029,5.89,7.32,100769.8
26016,2314,UMV_410172,UMV,-17.68703,-53.05093,2026-08-31 12:00:00,2026-08-31 18:00:00,35.29,34.47,36.19,0.001,0.015,6.03,6.96,100782.9
21292,2314,UMV_410188,UMV,-17.75885,-53.13167,2026-08-31 12:00:00,2026-08-31 18:00:00,35.51,34.28,36.32,0.002,0.029,5.89,7.32,100769.8
26015,2314,UMV_410205,UMV,-17.801945,-52.973335,2026-08-31 12:00:00,2026-08-31 18:00:00,35.29,34.47,36.19,0.001,0.015,6.03,6.96,100782.9
25904,2314,UMV_410209,UMV,-17.695635,-52.945965,2026-08-31 12:00:00,2026-08-31 18:00:00,35.29,34.47,36.19,0.001,0.015,6.03,6.96,100782.9
10725,2314,UMV_410228,UMV,-17.97149,-53.04733,2026-08-31 12:00:00,2026-08-31 18:00:00,35.2,34.23,36.34,0.002,0.011,6.67,7.62,100775.2
22596,2314,UMV_410237,UMV,-17.63743,-53.08039,2026-08-31 12:00:00,2026-08-31 18:00:00,35.29,34.47,36.19,0.001,0.015,6.03,6.96,100782.9
26086,2314,UMV_410247,UMV,-17.7553,-53.054473,2026-08-31 12:00:00,2026-08-31 18:00:00,35.29,34.47,36.19,0.001,0.015,6.03,6.96,100782.9
26061,2314,UMV_418246,UMV,-17.627,-53.1307,2026-08-31 12:00:00,2026-08-31 18:00:00,35.51,34.28,36.32,0.002,0.029,5.89,7.32,100769.8
26088,2314,UMV_418259,UMV,-17.73877,-52.76438,2026-08-31 12:00:00,2026-08-31 18:00:00,35.53,34.63,36.66,0.001,0.015,6.19,7.12,100756.4
25290,2314,UMV_419033,UMV,-17.49263,-52.68559,2026-08-31 12:00:00,2026-08-31 18:00:00,34.98,34.18,36.02,0.001,0.007,6.35,7.79,100827.1
26050,2314,UMV_419132,UMV,-17.56163,-52.87835,2026-08-31 12:00:00,2026-08-31 18:00:00,35.78,34.95,36.68,0.001,0.029,6.1,7.27,100770.2
26224,2314,URC_210000,URC,-18.79607,-51.00996,2026-08-31 12:00:00,2026-08-31 18:00:00,37.84,36.64,39.0,0.002,0.038,5.69,7.28,100608.1
25626,2314,URC_210004,URC,-18.851838,-51.059379,2026-08-31 12:00:00,2026-08-31 18:00:00,37.84,36.64,39.0,0.002,0.038,5.69,7.28,100608.1
26176,2314,URC_210010,URC,-18.79015,-51.11736,2026-08-31 12:00:00,2026-08-31 18:00:00,37.84,36.64,39.0,0.002,0.038,5.69,7.28,100608.1
25510,2314,URC_210012,URC,-18.917304,-50.889894,2026-08-31 12:00:00,2026-08-31 18:00:00,38.52,37.29,39.71,0.002,0.03,5.66,7.87,100577.5
17218,2314,URC_210017,URC,-18.908012,-50.967876,2026-08-31 12:00:00,2026-08-31 18:00:00,38.52,37.29,39.71,0.002,0.03,5.66,7.87,100577.5
26178,2314,URC_210046,URC,-18.77154,-51.28472,2026-08-31 12:00:00,2026-08-31 18:00:00,37.27,36.07,38.23,0.002,0.047,5.74,7.44,100621.3
26228,2314,URC_210057,URC,-18.92968,-51.07291,2026-08-31 12:00:00,2026-08-31 18:00:00,38.52,37.29,39.71,0.002,0.03,5.66,7.87,100577.5
19475,2314,URC_210059,URC,-18.71898,-51.22087,2026-08-31 12:00:00,2026-08-31 18:00:00,37.27,36.07,38.23,0.002,0.047,5.74,7.44,100621.3
26235,2314,URC_210060,URC,-18.990916,-50.865204,2026-08-31 12:00:00,2026-08-31 18:00:00,38.64,37.5,39.75,0.001,0.009,5.32,6.94,100591.6
26221,2314,URC_210100,URC,-19.09241,-51.13248,2026-08-31 12:00:00,2026-08-31 18:00:00,38.35,37.22,39.62,0.001,0.027,6.2,8.36,100571.4
26186,2314,URC_210119,URC,-18.939597,-50.928263,2026-08-31 12:00:00,2026-08-31 18:00:00,38.52,37.29,39.71,0.002,0.03,5.66,7.87,100577.5
13511,2314,URC_210130,URC,-18.85748,-50.9858,2026-08-31 12:00:00,2026-08-31 18:00:00,37.84,36.64,39.0,0.002,0.038,5.69,7.28,100608.1
25737,2314,URC_210157,URC,-18.992915,-50.983234,2026-08-31 12:00:00,2026-08-31 18:00:00,38.52,37.29,39.71,0.002,0.03,5.66,7.87,100577.5
26216,2314,URC_210166,URC,-18.90619,-51.13138,2026-08-31 12:00:00,2026-08-31 18:00:00,38.35,37.22,39.62,0.001,0.027,6.2,8.36,100571.4
26237,2314,URC_210213,URC,-19.12862,-51.03129,2026-08-31 12:00:00,2026-08-31 18:00:00,38.86,37.46,40.75,0.001,0.018,5.64,6.97,100551.9
25706,2314,URC_210227,URC,-18.71007,-50.98108,2026-08-31 12:00:00,2026-08-31 18:00:00,37.84,36.64,39.0,0.002,0.038,5.69,7.28,100608.1
25746,2314,URC_210235,URC,-18.86963,-51.029703,2026-08-31 12:00:00,2026-08-31 18:00:00,37.84,36.64,39.0,0.002,0.038,5.69,7.28,100608.1
26236,2314,URC_219013,URC,-18.72273,-51.03543,2026-08-31 12:00:00,2026-08-31 18:00:00,37.84,36.64,39.0,0.002,0.038,5.69,7.28,100608.1
26052,2314,URC_219047,URC,-18.81054,-50.76714,2026-08-31 12:00:00,2026-08-31 18:00:00,37.23,35.66,38.23,0.001,0.012,5.05,6.26,100647.5
13768,2314,URC_219052,URC,-18.69837,-50.87841,2026-08-31 12:00:00,2026-08-31 18:00:00,37.84,36.64,39.0,0.002,0.038,5.69,7.28,100608.1
23991,2314,URC_219053 II,URC,-18.83906,-50.7905,2026-08-31 12:00:00,2026-08-31 18:00:00,37.23,35.66,38.23,0.001,0.012,5.05,6.26,100647.5
14934,2314,URC_219081,URC,-18.76639,-50.85,2026-08-31 12:00:00,2026-08-31 18:00:00,37.23,35.66,38.23,0.001,0.012,5.05,6.26,100647.5
26200,2314,URC_219101,URC,-18.80686,-50.82792,2026-08-31 12:00:00,2026-08-31 18:00:00,37.23,35.66,38.23,0.001,0.012,5.05,6.26,100647.5
21800,2314,URC_219110,URC,-19.047334,-50.834288,2026-08-31 12:00:00,2026-08-31 18:00:00,38.64,37.5,39.75,0.001,0.009,5.32,6.94,100591.6
26223,2314,URC_219111,URC,-19.009897,-50.746663,2026-08-31 12:00:00,2026-08-31 18:00:00,38.64,37.5,39.75,0.001,0.009,5.32,6.94,100591.6
26229,2314,URC_219222,URC,-18.87219,-50.83422,2026-08-31 12:00:00,2026-08-31 18:00:00,37.23,35.66,38.23,0.001,0.012,5.05,6.26,100647.5
25577,2314,USL_315408,USL,-21.719328,-54.090927,2026-08-31 12:00:00,2026-08-31 18:00:00,34.6,32.93,35.71,0.107,1.421,7.05,8.93,100462.3
25708,2314,USL_320002,USL,-21.6273,-54.20304,2026-08-31 12:00:00,2026-08-31 18:00:00,34.63,33.19,36.06,0.142,2.3,7.06,9.54,100470.3
23125,2314,USL_320013,USL,-21.44542,-54.11897,2026-08-31 12:00:00,2026-08-31 18:00:00,34.21,32.87,35.16,0.074,0.882,7.19,9.01,100510.6
26109,2314,USL_320066,USL,-21.587583,-54.25226,2026-08-31 12:00:00,2026-08-31 18:00:00,34.22,32.65,35.29,0.087,1.65,7.5,9.21,100510.8
